,detectorId,dotId,onStreetName,onDirection,atCrossStreet,onLongitude,onLatitude
1623,MRxxx,MRxxx,I55,South,I-55-BL/US-61/US-62/Exit 49,-89.53851,36.66809
1624,MRxxx,MRxxx,I55,South,I-57/US-60/Exit 66,-89.53333,36.88165
1625,MRxxx,MRxxx,I55,South,I-64/I-70/US-40/Exit 209,-90.18794,38.61945
1626,MRxxx,MRxxx,I55,South,Imperial Main St/Exit 186,-90.38925,38.41144
1627,MRxxx,MRxxx,I55,South,Jefferson/Ste Genevieve Co Line,-90.30163,38.0953
1628,MRxxx,MRxxx,I55,South,Loughborough Ave/Exit 202,-90.25513,38.56035
1629,MRxxx,MRxxx,I55,South,Marston Rest Area,-89.58118,36.56522
1630,MRxxx,MRxxx,I55,South,Meramec Bottom Rd/Exit 193,-90.35847,38.48234
1631,MRxxx,MRxxx,I55,South,Missouri/Arkansas State Border,-89.87492,36.01266
1632,MRxxx,MRxxx,I55,South,MO-141/Exit 191,-90.37482,38.45921
1633,MRxxx,MRxxx,I55,South,MO-32/Exit 150,-90.13636,37.94355
1634,MRxxx,MRxxx,I55,South,MO-51/Exit 129,-89.93332,37.77555
1635,MRxxx,MRxxx,I55,South,MO-74/Exit 93A,-89.56756,37.26319
1636,MRxxx,MRxxx,I55,South,MO-74/Shawnee Pky,-89.57859,37.29979
1637,MRxxx,MRxxx,I55,South,MO-77/Exit 80,-89.54427,37.21449
1638,MRxxx,MRxxx,I55,South,MO-80/Exit 58,-89.53316,36.86931
1639,MRxxx,MRxxx,I55,South,MO-A/Exit 175,-90.40278,38.2522
1640,MRxxx,MRxxx,I55,South,MO-A/Exit 27,-89.68865,36.41725
1641,MRxxx,MRxxx,I55,South,MO-AB/Exit 91,-89.56711,37.24349
1642,MRxxx,MRxxx,I55,South,MO-B/Exit 123,-89.8896,37.70672
1643,MRxxx,MRxxx,I55,South,MO-DD/MO-OO/Exit 162,-90.29815,38.08538
1644,MRxxx,MRxxx,I55,South,MO-E/Exit 111,-89.75699,37.57428
1645,MRxxx,MRxxx,I55,South,MO-E/Exit 4,-89.83575,36.05692
1646,MRxxx,MRxxx,I55,South,MO-EE/Exit 40,-89.59937,36.52276
1647,MRxxx,MRxxx,I55,South,MO-J/MO-U/Exit 14,-89.75368,36.17888
1648,MRxxx,MRxxx,I55,South,MO-K/Exit 96,-89.60075,37.34635
1649,MRxxx,MRxxx,I55,South,MO-KK/Exit 117,-89.83293,37.63632
1650,MRxxx,MRxxx,I55,South,MO-M/CR-M/Exit 185,-90.38869,38.36059
1651,MRxxx,MRxxx,I55,South,MO-M/Exit 135,-89.99918,37.84419
1652,MRxxx,MRxxx,I55,South,MO-M/MO-K/Exit 89,-89.54807,37.2182
1653,MRxxx,MRxxx,I55,South,MO-N/Exit 143,-90.12062,37.93489
1654,MRxxx,MRxxx,I55,South,MO-O/Exit 1,-89.86289,36.03429
1655,MRxxx,MRxxx,I55,South,MO-O/Exit 154,-90.19735,37.98348
1656,MRxxx,MRxxx,I55,South,MO-P/Exit 52,-89.53846,36.6753
1657,MRxxx,MRxxx,I55,South,MO-Y/Exit 157,-90.24666,38.02898
1658,MRxxx,MRxxx,I55,South,MO-Z/Exit 141,-90.03128,37.87246
1659,MRxxx,MRxxx,I55,South,MO-Z/Exit 180,-90.40591,38.29946
1660,MRxxx,MRxxx,I55,South,Park Ave/7th St/Exit 208,-90.19218,38.61671
1661,MRxxx,MRxxx,I55,South,Potomac St/Exit 206,-90.21435,38.59135
1662,MRxxx,MRxxx,I55,South,Reavis Barracks Rd/Exit 199,-90.30859,38.53606
1663,MRxxx,MRxxx,I55,South,Richardson Rd/Exit 190,-90.38368,38.43086
1664,MRxxx,MRxxx,I55,South,Ste Genevieve/Jefferson Co Line,-90.29964,38.08939
1665,MRxxx,MRxxx,I55,South,Steele Rest Area,-89.85474,36.04119
1666,MRxxx,MRxxx,I55,South,Union Rd/Exit 200,-90.29312,38.54575
1667,MRxxx,MRxxx,I55,South,US-412/MO-84/Exit 19,-89.73068,36.23527
1668,MRxxx,MRxxx,I55,South,US-50/US-61/US-67/Exit 197,-90.325,38.52133
1669,MRxxx,MRxxx,I55,South,US-61/Exit 170,-90.38092,38.17808
1670,MRxxx,MRxxx,I55,South,US-61/MO-162/Exit 32,-89.68416,36.42803
1671,MRxxx,MRxxx,I55,South,US-61/MO-164/Exit 8,-89.78763,36.09679
1672,MRxxx,MRxxx,I55,South,US-62/Exit 67,-89.53359,36.90224
1673,MRxxx,MRxxx,I55,South,US-67/Exit 174,-90.40513,38.20987
1674,MRxxx,MRxxx,I55,South,Virginia Ave/Exit 203,-90.24234,38.56486
1675,MRxxx,MRxxx,I55,South,Weber Rd/Exit 201,-90.27588,38.55276
1676,MRxxx,MRxxx,I55/I64,North,I-55/I-64/I-70 Western Split,-90.1867,38.61897
1677,MRxxx,MRxxx,I55/I64,North,Poplar St Brg,-90.18619,38.61884
1678,MRxxx,MRxxx,I55/I64,South,I-55/I-64/I-70 Western Split,-90.18505,38.61868
1679,MRxxx,MRxxx,I55/I64,South,Poplar St Brg,-90.18258,38.61806
1680,MRxxx,MRxxx,I64,West,I-55/I-70/US-40,-90.18794,38.61945
1681,MRxxx,MRxxx,US61,North,I-55/MO-74,-89.56717,37.25804
1682,MRxxx,MRxxx,US61,North,MO-AB/County Road 302/Nash Rd,-89.5471,37.21765
1683,MRxxx,MRxxx,US61,South,I-55/MO-M/Main St,-89.54807,37.2182
1684,MRxxx,MRxxx,US61,South,MO-AB/County Road 302/Nash Rd,-89.56711,37.24349
1685,MRxxx,MRxxx,I64,West,EXIT TO I-170 NB,-90.33776,38.62988
1686,MRxxx,MRxxx,I64,West,EXIT TO I-270,-90.44446,38.63862
1687,MRxxx,MRxxx,I64,West,EXIT TO I-270 NB,-90.44814,38.64051
1688,MRxxx,MRxxx,I64,West,EXIT TO I-270 NB,-90.44876,38.64142
1689,MRxxx,MRxxx,I64,West,EXIT TO I-270 SB,-90.44722,38.63941
1690,MRxxx,MRxxx,I64,East,EXIT TO I-270 SB,-90.4507,38.63592
1691,MRxxx,MRxxx,I64,East,EXIT TO I-270,-90.45534,38.6385
1692,MRxxx,MRxxx,I64,East,EXIT TO I-270 SB,-90.45229,38.6375
1693,MRxxx,MRxxx,I64,East,EXIT TO I-270 NB,-90.44845,38.6405
1694,MRxxx,MRxxx,I64,West,EXIT TO I-70 EB,-90.83002,38.80286
1695,MRxxx,MRxxx,I64,West,EXIT TO I-70 EB,-90.82993,38.8049
1696,MRxxx,MRxxx,I64,West,EXIT TO I-70 WB,-90.83761,38.80768
1697,MRxxx,MRxxx,I64,West,EXIT TO I-70 WB,-90.84319,38.80712
1698,MRxxx,MRxxx,I64,East,EXIT TO I-170 NB,-90.34593,38.62963
1699,MRxxx,MRxxx,I64,East,EXIT TO US 67,-90.40792,38.63533
1700,MRxxx,MRxxx,I64,East,EXIT TO US 67 SB,-90.40668,38.63511
1701,MRxxx,MRxxx,I64,East,EXIT TO US 67 NB,-90.40668,38.63511
1702,MRxxx,MRxxx,I64,West,EXIT TO US 67,-90.40366,38.63585
1703,MRxxx,MRxxx,I64,West,EXIT TO US 67 NB,-90.40461,38.63603
1704,MRxxx,MRxxx,I64,West,EXIT TO US 67 SB,-90.40561,38.63567
1705,MRxxx,MRxxx,I64,West,EXIT TO I-44 EB,-90.18538,38.61876
1706,MRxxx,MRxxx,I64,West,EXIT TO I-44 EB,-90.18842,38.62168
1707,MRxxx,MRxxx,I64,West,11th St/Exit 39,-90.199919,38.623019
1708,MRxxx,MRxxx,I64,West,14th St/Exit 39,-90.20279,38.62373
1709,MRxxx,MRxxx,I64,West,Baxter Rd,-90.57516,38.66686
1710,MRxxx,MRxxx,I64,West,Bellevue Ave/Exit 33B,-90.3132,38.62855
1711,MRxxx,MRxxx,I64,West,Big Bend Blvd/Exit 33A,-90.31467,38.62863
1712,MRxxx,MRxxx,I64,West,Boland Pl,-90.32306,38.62947
1713,MRxxx,MRxxx,I64,West,Boones Crossing/Exit 17,-90.5771,38.66805
1714,MRxxx,MRxxx,I64,West,Chesterfield Airport Rd,-90.64882,38.67493
1715,MRxxx,MRxxx,I64,West,Chesterfield Pky/Exit 19,-90.5585,38.65309
1716,MRxxx,MRxxx,I64,West,Chesterfield Pky/Exit 20,-90.53367,38.64742
1717,MRxxx,MRxxx,I64,West,Chestnut At 20th St/Exit 38,-90.21198,38.6263
1718,MRxxx,MRxxx,I64,West,Chouteau Ave/Boyle Ave/Exit 36,-90.237556,38.632137
1719,MRxxx,MRxxx,I64,West,Clayton Rd/Exit 28,-90.38063,38.63169
1720,MRxxx,MRxxx,I64,West,Clayton Rd/Oakland Ave/Exit 34,-90.28998,38.63213
1721,MRxxx,MRxxx,I64,West,Concourse Dr/Hampton/Exit 34,-90.28208,38.63097
1722,MRxxx,MRxxx,I64,West,Eager Rd/Hanley Rd/Exit 31B,-90.33381,38.62983
1723,MRxxx,MRxxx,I64,West,Forest Park Blvd/Exit 38,-90.22325,38.62944
1724,MRxxx,MRxxx,I64,West,Forty Dr,-90.3663,38.63028
1725,MRxxx,MRxxx,I64,West,Grand Blvd/Market St/Exit 37,-90.23269,38.63118
1726,MRxxx,MRxxx,I64,West,Hanley Rd/Exit 31B,-90.3286,38.62964
1727,MRxxx,MRxxx,I64,West,I-170/Brentwood Blvd/Exit 31,-90.33715,38.62987
1728,MRxxx,MRxxx,I64,West,I-270/Exit 25,-90.43935,38.63849
1729,MRxxx,MRxxx,I64,West,Jefferson Ave/Exit 38,-90.21719,38.62741
1730,MRxxx,MRxxx,I64,West,Kingshighway/Exit 36,-90.26066,38.63216
1731,MRxxx,MRxxx,I64,West,Long Rd,-90.60426,38.67102
1732,MRxxx,MRxxx,I64,West,Market St 3000 West/Exit 38,-90.22016,38.62838
1733,MRxxx,MRxxx,I64,West,Market St At 21st St/Exit 39,-90.20543,38.62442
1734,MRxxx,MRxxx,I64,West,Maryville Centre Rd,-90.48869,38.63866
1735,MRxxx,MRxxx,I64,West,Mason Rd/Exit 24,-90.46245,38.63865
1736,MRxxx,MRxxx,I64,West,McCausland Ave/Exit 33,-90.30299,38.63179
1737,MRxxx,MRxxx,I64,West,McKnight Rd/Exit 30,-90.35194,38.63142
1738,MRxxx,MRxxx,I64,West,MO-141/Exit 22,-90.50071,38.64009
1739,MRxxx,MRxxx,I64,West,MO-JJ/Ballas Rd/Exit 26,-90.42238,38.63615
1740,MRxxx,MRxxx,I64,West,Ninth St/Exit 40,-90.1907,38.62052
1741,MRxxx,MRxxx,I64,West,Olive Blvd/Exit 19,-90.55026,38.65075
1742,MRxxx,MRxxx,I64,West,Spoede Rd/Exit 27,-90.41563,38.63568
1743,MRxxx,MRxxx,I64,West,Timberlake Manor Pky/Exit 21,-90.515,38.64344
1744,MRxxx,MRxxx,I64,West,US-61/US-67/Lindbergh/Exit 28,-90.40616,38.63567
1745,MRxxx,MRxxx,I64,East,11th St/Exit 39,-90.20309,38.62377
1746,MRxxx,MRxxx,I64,East,14th St/Exit 39,-90.20847,38.62498
1747,MRxxx,MRxxx,I64,East,Baxter Rd,-90.58661,38.66943
1748,MRxxx,MRxxx,I64,East,Bellevue Ave/Exit 33B,-90.31314,38.6284
1749,MRxxx,MRxxx,I64,East,Big Bend Blvd/Exit 33A,-90.32686,38.6294
1750,MRxxx,MRxxx,I64,East,Boland Pl,-90.33039,38.62952
1751,MRxxx,MRxxx,I64,East,Boones Crossing/Exit 17,-90.61472,38.67168
1752,MRxxx,MRxxx,I64,East,Chesterfield Airport Rd,-90.65677,38.67649
1753,MRxxx,MRxxx,I64,East,Chesterfield Pky/Exit 19,-90.5707,38.66271
1754,MRxxx,MRxxx,I64,East,Chesterfield Pky/Exit 20,-90.55567,38.65214
1755,MRxxx,MRxxx,I64,East,Chestnut At 20th St/Exit 38,-90.2172,38.62726
1756,MRxxx,MRxxx,I64,East,Chouteau Ave/Boyle Ave/Exit 36,-90.25467,38.63088
1757,MRxxx,MRxxx,I64,East,Clayton Rd/Exit 28,-90.40071,38.63559
1758,MRxxx,MRxxx,I64,East,Clayton Rd/Oakland Ave/Exit 34,-90.3043,38.63099
1759,MRxxx,MRxxx,I64,East,Concourse Dr/Hampton/Exit 34,-90.29259,38.63216
1760,MRxxx,MRxxx,I64,East,Eager Rd/Hanley Rd/Exit 31B,-90.3382,38.62969
1761,MRxxx,MRxxx,I64,East,Forest Park Blvd/Exit 38,-90.23402,38.63138
1762,MRxxx,MRxxx,I64,East,Forty Dr,-90.39053,38.635
1763,MRxxx,MRxxx,I64,East,Grand Blvd/Market St/Exit 37,-90.24235,38.63236
1764,MRxxx,MRxxx,I64,East,Hanley Rd/Exit 31B,-90.33487,38.62967
1765,MRxxx,MRxxx,I64,East,I-170/Brentwood Blvd/Exit 31,-90.35876,38.63063
1766,MRxxx,MRxxx,I64,East,I-270/Exit 25,-90.45648,38.63848
1767,MRxxx,MRxxx,I64,East,I-55/I-70/US-40,-90.19183,38.62092
1768,MRxxx,MRxxx,I64,East,Jefferson Ave/Exit 38,-90.22202,38.62882
1769,MRxxx,MRxxx,I64,East,Kingshighway/Exit 36,-90.27004,38.62968
1770,MRxxx,MRxxx,I64,East,Long Rd,-90.61718,38.67187
1771,MRxxx,MRxxx,I64,East,Market St 3000 West/Exit 38,-90.22783,38.63025
1772,MRxxx,MRxxx,I64,East,Market St At 21st St/Exit 39,-90.21318,38.62643
1773,MRxxx,MRxxx,I64,East,Maryville Centre Rd,-90.50031,38.63985
1774,MRxxx,MRxxx,I64,East,Mason Rd/Exit 24,-90.4887,38.63853
1775,MRxxx,MRxxx,I64,East,McCausland Ave/Exit 33,-90.31259,38.6284
1776,MRxxx,MRxxx,I64,East,McKnight Rd/Exit 30,-90.3623,38.63
1777,MRxxx,MRxxx,I64,East,MO-141/Exit 22,-90.51725,38.64383
1778,MRxxx,MRxxx,I64,East,MO-JJ/Ballas Rd/Exit 26,-90.44447,38.6385
1779,MRxxx,MRxxx,I64,East,Ninth St/Exit 40,-90.20002,38.623
1780,MRxxx,MRxxx,I64,East,Olive Blvd/Exit 19,-90.56087,38.65389
1781,MRxxx,MRxxx,I64,East,Spoede Rd/Exit 27,-90.42285,38.63605
1782,MRxxx,MRxxx,I64,East,Timberlake Manor Pky/Exit 21,-90.54568,38.64958
1783,MRxxx,MRxxx,I64,East,US-61/US-67/Lindbergh/Exit 28,-90.41675,38.6355
1784,MRxxx,MRxxx,US40,West,I-64,-90.66032,38.68072
1785,MRxxx,MRxxx,US40,West,I-70,-90.79509,38.78144
1786,MRxxx,MRxxx,US40,West,MO-94,-90.66385,38.69062
1787,MRxxx,MRxxx,US40,West,MO-DD/Winghaven Blvd,-90.73569,38.73031
1788,MRxxx,MRxxx,US40,West,MO-K,-90.69706,38.71299
1789,MRxxx,MRxxx,US40,West,MO-N,-90.76957,38.76567
1790,MRxxx,MRxxx,US40,East,I-64,-90.66423,38.69081
1791,MRxxx,MRxxx,US40,East,I-70,-90.83582,38.8048
1792,MRxxx,MRxxx,US40,East,MO-94,-90.70209,38.71368
1793,MRxxx,MRxxx,US40,East,MO-DD/Winghaven Blvd,-90.76771,38.76384
1794,MRxxx,MRxxx,US40,East,MO-K,-90.74,38.73453
1795,MRxxx,MRxxx,US40,East,MO-N,-90.8102,38.79033
1796,MRxxx,MRxxx,US61,West,I-70,-90.83332,38.80484
1797,MRxxx,MRxxx,US61,East,I-70,-90.83893,38.80608
1798,MRxxx,MRxxx,MO 370,West,EXIT TO I-70 WB,-90.58998,38.80332
1799,MRxxx,MRxxx,MO 370,West,EXIT TO I-70 EB,-90.59023,38.80329
1800,MRxxx,MRxxx,MO 370,East,EXIT TO I-270 SB,-90.40919,38.77169
1801,MRxxx,MRxxx,MO 370,East,EXIT TO I-270 NB/MO BOTTOM,-90.40717,38.77014
1802,MRxxx,MRxxx,MO 370,East,EXIT TO I-270 NB,-90.40578,38.76987
1803,MRxxx,MRxxx,MO370,West,Earth City Expy,-90.42478,38.78955
1804,MRxxx,MRxxx,MO370,West,Elm St,-90.48144,38.80691
1805,MRxxx,MRxxx,MO370,West,I-70,-90.58608,38.81139
1806,MRxxx,MRxxx,MO370,West,MO-94/3rd St,-90.46692,38.79826
1807,MRxxx,MRxxx,MO370,West,Spencer Rd,-90.56448,38.8171
1808,MRxxx,MRxxx,MO370,West,Taussig Ave,-90.41053,38.77372
1809,MRxxx,MRxxx,MO370,West,Truman Blvd,-90.52111,38.82521
1810,MRxxx,MRxxx,MO370,East,Earth City Expy,-90.46843,38.79897
1811,MRxxx,MRxxx,MO370,East,Elm St,-90.55748,38.81826
1812,MRxxx,MRxxx,MO370,East,I-270,-90.40578,38.76987
1813,MRxxx,MRxxx,MO370,East,MO-94/3rd St,-90.47968,38.8057
1814,MRxxx,MRxxx,MO370,East,Spencer Rd,-90.58988,38.8019
1815,MRxxx,MRxxx,MO370,East,Taussig Ave,-90.44937,38.79192
1816,MRxxx,MRxxx,MO370,East,Truman Blvd,-90.56592,38.81672
1817,MRxxx,MRxxx,MO364,West,Bennington Pl,-90.464889,38.69591
1818,MRxxx,MRxxx,MO364,West,I-270/MO-D,-90.455249,38.697509
1819,MRxxx,MRxxx,MO364,West,Maryland Heights Expy,-90.477299,38.706039
1820,MRxxx,MRxxx,MO364,West,MO-94,-90.553169,38.75328
1821,MRxxx,MRxxx,MO364,West,MO-94/Muegge Rd/Exit 13/Exit 12,-90.53686,38.749599
1822,MRxxx,MRxxx,MO364,East,Bryan Rd/Exit 2,-90.765799,38.77097
1823,MRxxx,MRxxx,MO364,East,I-64/Exit 1B,-90.777099,38.770319
1824,MRxxx,MRxxx,MO364,East,MO-94/MO-N/Mid Rivers Mall Dr/Exit 8A,-90.66079,38.73195
1825,MRxxx,MRxxx,MO364,East,MO-K/Exit 4,-90.73558,38.766169
1826,MRxxx,MRxxx,MO364,East,Technology Dr/S Henke Rd/Exit 1C,-90.770519,38.771049
1827,MRxxx,MRxxx,MO364,East,Bennington Pl,-90.464879,38.695709
1828,MRxxx,MRxxx,MO364,East,I-270/MO-D,-90.455879,38.69721
1829,MRxxx,MRxxx,MO364,East,Maryland Heights Expy,-90.50649,38.71132
1830,MRxxx,MRxxx,MO364,East,MO-94,-90.56972,38.749889
1831,MRxxx,MRxxx,MO364,East,MO-94/Muegge Rd/Exit 13/Exit 12,-90.553759,38.75281
1832,MRxxx,MRxxx,MO364,West,Bryan Rd/Exit 2,-90.73559,38.76638
1833,MRxxx,MRxxx,MO364,West,I-64/Exit 1B,-90.77019,38.77126
1834,MRxxx,MRxxx,MO364,West,MO-94/MO-N/Mid Rivers Mall Dr/Exit 8A,-90.63299,38.737989
1835,MRxxx,MRxxx,MO364,West,MO-K/Exit 4,-90.66007,38.73219
1836,MRxxx,MRxxx,MO364,West,Technology Dr/S Henke Rd/Exit 1C,-90.758819,38.770469
1837,MRxxx,MRxxx,MO94,East,Central School Rd,-90.61782,38.740339
1838,MRxxx,MRxxx,MO94,East,Harvest Dr,-90.608209,38.74185
1839,MRxxx,MRxxx,MO94,East,Harvester Rd,-90.58983,38.74739
1840,MRxxx,MRxxx,MO94,East,Jungerman Rd,-90.603069,38.744759
1841,MRxxx,MRxxx,MO94,East,Kisker Rd,-90.628859,38.738619
1842,MRxxx,MRxxx,MO94,East,Mid Rivers Mall Dr,-90.65224,38.725319
1843,MRxxx,MRxxx,MO94,East,MO-364,-90.54446,38.755899
1844,MRxxx,MRxxx,MO94,West,Central School Rd,-90.60661,38.74298
1845,MRxxx,MRxxx,MO94,West,Harvest Dr,-90.60269,38.745219
1846,MRxxx,MRxxx,MO94,West,Harvester Rd,-90.553169,38.75328
1847,MRxxx,MRxxx,MO94,West,Jungerman Rd,-90.588949,38.747699
1848,MRxxx,MRxxx,MO94,West,Kisker Rd,-90.610559,38.74118
1849,MRxxx,MRxxx,MO94,West,Mid Rivers Mall Dr,-90.63703,38.73563
1850,MRxxx,MRxxx,MOD,West,I-270,-90.455249,38.697509
1851,MRxxx,MRxxx,MOD,East,I-270,-90.45056,38.69818
1852,MRxxx,MRxxx,MO94,East,Friedens Rd/Zumbehl Rd,-90.524509,38.7675
1853,MRxxx,MRxxx,MO94,East,I-70/Veterans Memorial Pky/Bogey Rd,-90.52058,38.77171
1854,MRxxx,MRxxx,MO94,East,Pralle Ln,-90.54042,38.7574
1855,MRxxx,MRxxx,MO94,East,W Clay St,-90.5105,38.77731
1856,MRxxx,MRxxx,MO94,West,Friedens Rd/Zumbehl Rd,-90.51986,38.77242
1857,MRxxx,MRxxx,MO94,West,I-64/US-40/US-61,-90.682099,38.713799
1858,MRxxx,MRxxx,MO94,West,I-70/Veterans Memorial Pky/Bogey Rd,-90.51067,38.77746
1859,MRxxx,MRxxx,MO94,West,MO-364,-90.530189,38.76117
1860,MRxxx,MRxxx,MO94,West,Pralle Ln,-90.527069,38.763659
